day;HH:MM:SS;gru
10;01:01:00;1.484
10;01:01:30;1.080
10;01:02:00;0.662
10;01:02:30;0.285
10;01:03:00;0.006
10;01:03:30;-0.139
10;01:04:00;-0.139
10;01:04:30;-0.040
10;01:05:00;0.117
10;01:05:30;0.272
10;01:06:00;0.426
10;01:06:30;0.538
10;01:07:00;0.643
10;01:07:30;0.714
10;01:08:00;0.722
10;01:08:30;0.580
10;01:09:00;0.291
10;01:09:30;-0.053
10;01:10:00;-0.336
10;01:10:30;-0.516
10;01:11:00;-0.578
10;01:11:30;-0.542
10;01:12:00;-0.377
10;01:12:30;-0.133
10;01:13:00;0.129
10;01:13:30;0.340
10;01:14:00;0.477
10;01:14:30;0.513
10;01:15:00;0.487
10;01:15:30;0.438
10;01:16:00;0.384
10;01:16:30;0.295
10;01:17:00;0.175
10;01:17:30;0.045
10;01:18:00;-0.057
10;01:18:30;-0.068
10;01:19:00;0.097
10;01:19:30;0.421
10;01:20:00;0.787
10;01:20:30;1.038
10;01:21:00;1.160
10;01:21:30;1.205
10;01:22:00;1.230
10;01:22:30;1.182
10;01:23:00;1.054
10;01:23:30;0.863
10;01:24:00;0.698
10;01:24:30;0.622
10;01:25:00;0.668
10;01:25:30;0.778
10;01:26:00;0.821
10;01:26:30;0.796
10;01:27:00;0.774
10;01:27:30;0.886
10;01:28:00;1.111
10;01:28:30;1.384
10;01:29:00;1.567
10;01:29:30;1.667
10;01:30:00;1.713
10;01:30:30;1.797
10;01:31:00;1.970
10;01:31:30;2.206
10;01:32:00;2.426
10;01:32:30;2.614
10;01:33:00;2.835
10;01:33:30;3.129
10;01:34:00;3.478
10;01:34:30;3.754
10;01:35:00;3.868
10;01:35:30;3.815
10;01:36:00;3.741
10;01:36:30;3.783
10;01:37:00;3.908
10;01:37:30;4.011
10;01:38:00;3.992
10;01:38:30;3.927
10;01:39:00;3.890
10;01:39:30;3.989
10;01:40:00;4.095
10;01:40:30;4.144
10;01:41:00;4.114
10;01:41:30;4.096
10;01:42:00;4.090
10;01:42:30;4.058
10;01:43:00;3.967
10;01:43:30;3.849
10;01:44:00;3.742
10;01:44:30;3.605
10;01:45:00;3.459
10;01:45:30;3.373
10;01:46:00;3.356
10;01:46:30;3.347
10;01:47:00;3.264
10;01:47:30;3.158
10;01:48:00;3.064
10;01:48:30;3.043
10;01:49:00;3.051
10;01:49:30;3.082
10;01:50:00;3.041
10;01:50:30;3.010
10;01:51:00;3.005
10;01:51:30;3.043
10;01:52:00;3.040
10;01:52:30;2.973
10;01:53:00;2.880
10;01:53:30;2.771
10;01:54:00;2.615
10;01:54:30;2.400
10;01:55:00;2.216
10;01:55:30;2.127
10;01:56:00;2.180
10;01:56:30;2.332
10;01:57:00;2.511
10;01:57:30;2.681
10;01:58:00;2.755
10;01:58:30;2.694
10;01:59:00;2.348
10;01:59:30;1.786
10;02:00:00;1.113
10;02:00:30;0.489
10;02:01:00;-0.016
10;02:01:30;-0.345
10;02:02:00;-0.541
10;02:02:30;-0.731
10;02:03:00;-0.881
10;02:03:30;-0.881
10;02:04:00;-0.695
10;02:04:30;-0.492
10;02:05:00;-0.472
10;02:05:30;-0.638
10;02:06:00;-0.907
10;02:06:30;-1.176
10;02:07:00;-1.322
10;02:07:30;-1.289
10;02:08:00;-1.085
10;02:08:30;-0.776
10;02:09:00;-0.462
10;02:09:30;-0.102
10;02:10:00;0.320
10;02:10:30;0.783
10;02:11:00;1.268
10;02:11:30;1.599
10;02:12:00;1.729
10;02:12:30;1.678
10;02:13:00;1.641
10;02:13:30;1.652
10;02:14:00;1.592
10;02:14:30;1.461
10;02:15:00;1.461
10;02:15:30;1.461
10;02:16:00;1.461
10;02:16:30;1.461
10;02:17:00;1.461
10;02:17:30;1.461
10;02:18:00;1.461
10;02:18:30;1.461
10;02:19:00;1.461
10;02:19:30;1.461
10;00:00:00;0.669
10;00:00:30;0.669
10;00:01:00;0.669
10;00:01:30;0.669
10;00:02:00;0.669
10;00:02:30;0.669
10;00:03:00;0.669
10;00:03:30;0.669
10;00:04:00;0.669
10;00:04:30;0.669
10;00:05:00;0.669
10;00:05:30;0.931
10;00:06:00;1.238
10;00:06:30;1.569
10;00:07:00;1.852
10;00:07:30;2.127
10;00:08:00;2.399
10;00:08:30;2.672
10;00:09:00;2.910
10;00:09:30;2.966
10;00:10:00;2.817
10;00:10:30;2.487
10;00:11:00;2.139
10;00:11:30;1.769
10;00:12:00;1.443
10;00:12:30;1.254
10;00:13:00;1.356
10;00:13:30;1.645
10;00:14:00;1.931
10;00:14:30;2.119
10;00:15:00;2.182
10;00:15:30;2.232
10;00:16:00;2.251
10;00:16:30;2.297
10;00:17:00;2.215
10;00:17:30;1.999
10;00:18:00;1.617
10;00:18:30;1.232
10;00:19:00;0.857
10;00:19:30;0.563
10;00:20:00;0.346
10;00:20:30;0.261
10;00:21:00;0.249
10;00:21:30;0.270
10;00:22:00;0.315
10;00:22:30;0.386
10;00:23:00;0.409
10;00:23:30;0.300
10;00:24:00;0.068
10;00:24:30;-0.176
10;00:25:00;-0.378
10;00:25:30;-0.476
10;00:26:00;-0.462
10;00:26:30;-0.381
10;00:27:00;-0.286
10;00:27:30;-0.145
10;00:28:00;0.043
10;00:28:30;0.253
10;00:29:00;0.348
10;00:29:30;0.380
10;00:30:00;0.330
10;00:30:30;0.273
10;00:31:00;0.254
10;00:31:30;0.304
10;00:32:00;0.398
10;00:32:30;0.442
10;00:33:00;0.492
10;00:33:30;0.584
10;00:34:00;0.753
10;00:34:30;0.970
10;00:35:00;1.189
10;00:35:30;1.408
10;00:36:00;1.567
10;00:36:30;1.606
10;00:37:00;1.516
10;00:37:30;1.457
10;00:38:00;1.494
10;00:38:30;1.644
10;00:39:00;1.801
10;00:39:30;1.998
10;00:40:00;2.208
10;00:40:30;2.416
10;00:41:00;2.608
10;00:41:30;2.741
10;00:42:00;2.847
10;00:42:30;2.941
10;00:43:00;3.034
10;00:43:30;3.062
10;00:44:00;3.050
10;00:44:30;3.008
10;00:45:00;3.005
10;00:45:30;3.036
10;00:46:00;3.131
10;00:46:30;3.268
10;00:47:00;3.427
10;00:47:30;3.622
10;00:48:00;3.778
10;00:48:30;3.860
10;00:49:00;3.836
10;00:49:30;3.777
10;00:50:00;3.706
10;00:50:30;3.673
10;00:51:00;3.701
10;00:51:30;3.802
10;00:52:00;3.954
10;00:52:30;4.120
10;00:53:00;4.248
10;00:53:30;4.375
10;00:54:00;4.483
10;00:54:30;4.588
10;00:55:00;4.690
10;00:55:30;4.754
10;00:56:00;4.764
10;00:56:30;4.615
10;00:57:00;4.358
10;00:57:30;4.073
10;00:58:00;3.793
10;00:58:30;3.491
10;00:59:00;3.177
10;00:59:30;2.899
10;01:00:00;2.711
10;01:00:30;2.579
10;01:01:00;2.421
10;01:01:30;2.250
10;01:02:00;2.042
10;01:02:30;1.885
10;01:03:00;1.761
10;01:03:30;1.715
10;01:04:00;1.668
10;01:04:30;1.634
10;01:05:00;1.571
10;01:05:30;1.531
10;01:06:00;1.511
10;01:06:30;1.538
10;01:07:00;1.674
10;01:07:30;1.901
10;01:08:00;2.175
10;01:08:30;2.451
10;01:09:00;2.731
10;01:09:30;2.966
10;01:10:00;3.143
10;01:10:30;3.267
10;01:11:00;3.373
10;01:11:30;3.516
10;01:12:00;3.658
10;01:12:30;3.827
10;01:13:00;3.957
10;01:13:30;4.035
10;01:14:00;4.055
10;01:14:30;3.990
10;01:15:00;3.859
10;01:15:30;3.688
10;01:16:00;3.482
10;01:16:30;3.213
10;01:17:00;2.874
10;01:17:30;2.509
10;01:18:00;2.178
10;01:18:30;1.911
10;01:19:00;1.709
10;01:19:30;1.584
10;01:20:00;1.536
10;01:20:30;1.601
10;01:21:00;1.753
10;01:21:30;1.931
10;01:22:00;2.044
10;01:22:30;2.112
10;01:23:00;2.174
10;01:23:30;2.254
10;01:24:00;2.370
10;01:24:30;2.484
10;01:25:00;2.644
10;01:25:30;2.833
10;01:26:00;3.056
10;01:26:30;3.287
10;01:27:00;3.476
10;01:27:30;3.646
10;01:28:00;3.779
10;01:28:30;3.930
10;01:29:00;4.014
10;01:29:30;4.047
10;01:30:00;4.010
10;01:30:30;4.017
10;01:31:00;4.041
10;01:31:30;4.052
10;01:32:00;4.057
10;01:32:30;4.085
10;01:33:00;4.156
10;01:33:30;4.204
10;01:34:00;4.202
10;01:34:30;4.145
10;01:35:00;4.061
10;01:35:30;4.034
10;01:36:00;4.092
10;01:36:30;4.179
10;01:37:00;4.236
10;01:37:30;4.306
10;01:38:00;4.416
10;01:38:30;4.564
10;01:39:00;4.702
10;01:39:30;4.901
10;01:40:00;5.175
10;01:40:30;5.498
10;01:41:00;5.653
10;01:41:30;5.534
10;01:42:00;5.178
10;01:42:30;4.805
10;01:43:00;4.506
10;01:43:30;4.247
10;01:44:00;3.902
10;01:44:30;3.546
10;01:45:00;3.247
10;01:45:30;3.092
10;01:46:00;3.029
10;01:46:30;2.971
10;01:47:00;2.956
10;01:47:30;2.949
10;01:48:00;2.986
10;01:48:30;3.038
10;01:49:00;3.128
10;01:49:30;3.247
10;01:50:00;3.308
10;01:50:30;3.292
10;01:51:00;3.235
10;01:51:30;3.297
10;01:52:00;3.504
10;01:52:30;3.846
10;01:53:00;4.207
10;01:53:30;4.613
10;01:54:00;5.035
10;01:54:30;5.527
10;01:55:00;6.008
10;01:55:30;6.440
10;01:56:00;6.786
10;01:56:30;7.004
10;01:57:00;7.163
10;01:57:30;7.217
10;01:58:00;7.202
10;01:58:30;7.108
10;01:59:00;6.998
10;01:59:30;6.943
10;02:00:00;6.927
10;02:00:30;6.915
10;02:01:00;6.909
10;02:01:30;6.887
10;02:02:00;6.873
10;02:02:30;6.840
10;02:03:00;6.819
10;02:03:30;6.721
10;02:04:00;6.529
10;02:04:30;6.312
10;02:05:00;6.179
10;02:05:30;6.129
10;02:06:00;6.127
10;02:06:30;6.114
10;02:07:00;6.152
10;02:07:30;6.242
10;02:08:00;6.431
10;02:08:30;6.702
10;02:09:00;7.020
10;02:09:30;7.264
10;02:10:00;7.354
10;02:10:30;7.291
10;02:11:00;7.192
10;02:11:30;7.016
10;02:12:00;6.828
10;02:12:30;6.634
10;02:13:00;6.605
10;02:13:30;6.695
10;02:14:00;6.928
10;02:14:30;7.197
10;02:15:00;7.413
10;02:15:30;7.518
10;02:16:00;7.520
10;02:16:30;7.487
10;02:17:00;7.396
10;02:17:30;7.272
10;02:18:00;7.112
10;02:18:30;6.944
10;02:19:00;6.772
10;02:19:30;6.644
10;02:20:00;6.633
10;02:20:30;6.739
10;02:21:00;6.915
10;02:21:30;7.113
10;02:22:00;7.395
10;02:22:30;7.741
10;02:23:00;8.060
10;02:23:30;8.249
10;02:24:00;8.304
10;02:24:30;8.287
10;02:25:00;8.231
10;02:25:30;8.239
10;02:26:00;8.341
10;02:26:30;8.455
10;02:27:00;8.532
10;02:27:30;8.611
10;02:28:00;8.783
10;02:28:30;9.021
10;02:29:00;9.255
10;02:29:30;9.492
10;02:30:00;9.730
10;02:30:30;9.926
10;02:31:00;10.033
10;02:31:30;10.120
10;02:32:00;10.264
10;02:32:30;10.353
10;02:33:00;10.308
10;02:33:30;10.080
10;02:34:00;9.867
10;02:34:30;9.483
10;02:35:00;9.483
10;02:35:30;9.483
10;02:36:00;9.483
10;02:36:30;9.483
10;02:37:00;9.483
10;02:37:30;9.483
10;02:38:00;9.483
10;02:38:30;9.483
10;02:39:00;9.483
10;02:39:30;9.483
10;00:00:00;5.526
10;00:00:30;5.526
10;00:01:00;5.526
10;00:01:30;5.526
10;00:02:00;5.526
10;00:02:30;5.526
10;00:03:00;5.526
10;00:03:30;5.526
10;00:04:00;5.526
10;00:04:30;5.526
10;00:05:00;5.526
10;00:05:30;5.267
10;00:06:00;4.995
10;00:06:30;4.718
10;00:07:00;4.479
10;00:07:30;4.305
10;00:08:00;4.137
10;00:08:30;3.955
10;00:09:00;3.709
10;00:09:30;3.498
10;00:10:00;3.302
10;00:10:30;3.128
10;00:11:00;2.925
10;00:11:30;2.685
10;00:12:00;2.456
10;00:12:30;2.257
10;00:13:00;2.102
10;00:13:30;1.991
10;00:14:00;1.909
10;00:14:30;1.872
10;00:15:00;1.882
10;00:15:30;1.960
10;00:16:00;2.088
10;00:16:30;2.212
10;00:17:00;2.304
10;00:17:30;2.380
10;00:18:00;2.470
10;00:18:30;2.645
10;00:19:00;2.852
10;00:19:30;3.073
10;00:20:00;3.246
10;00:20:30;3.395
10;00:21:00;3.532
10;00:21:30;3.681
10;00:22:00;3.849
10;00:22:30;4.005
10;00:23:00;4.138
10;00:23:30;4.247
10;00:24:00;4.354
10;00:24:30;4.490
10;00:25:00;4.628
10;00:25:30;4.734
10;00:26:00;4.778
10;00:26:30;4.768
10;00:27:00;4.742
10;00:27:30;4.708
10;00:28:00;4.664
10;00:28:30;4.582
10;00:29:00;4.429
10;00:29:30;4.250
10;00:30:00;4.084
10;00:30:30;3.966
10;00:31:00;3.871
10;00:31:30;3.777
10;00:32:00;3.682
10;00:32:30;3.591
10;00:33:00;3.529
10;00:33:30;3.510
10;00:34:00;3.546
10;00:34:30;3.600
10;00:35:00;3.631
10;00:35:30;3.618
10;00:36:00;3.595
10;00:36:30;3.580
10;00:37:00;3.584
10;00:37:30;3.602
10;00:38:00;3.621
10;00:38:30;3.609
10;00:39:00;3.582
10;00:39:30;3.576
10;00:40:00;3.611
10;00:40:30;3.675
10;00:41:00;3.759
10;00:41:30;3.871
10;00:42:00;4.008
10;00:42:30;4.150
10;00:43:00;4.262
10;00:43:30;4.323
10;00:44:00;4.336
10;00:44:30;4.311
10;00:45:00;4.243
10;00:45:30;4.128
10;00:46:00;4.001
10;00:46:30;3.884
10;00:47:00;3.789
10;00:47:30;3.679
10;00:48:00;3.538
10;00:48:30;3.407
10;00:49:00;3.336
10;00:49:30;3.320
10;00:50:00;3.316
10;00:50:30;3.291
10;00:51:00;3.229
10;00:51:30;3.111
10;00:52:00;2.926
10;00:52:30;2.702
10;00:53:00;2.464
10;00:53:30;2.245
10;00:54:00;2.051
10;00:54:30;1.889
10;00:55:00;1.751
10;00:55:30;1.652
10;00:56:00;1.584
10;00:56:30;1.528
10;00:57:00;1.467
10;00:57:30;1.401
10;00:58:00;1.359
10;00:58:30;1.345
10;00:59:00;1.337
10;00:59:30;1.301
10;01:00:00;1.235
10;01:00:30;1.155
10;01:01:00;1.083
10;01:01:30;1.040
10;01:02:00;1.047
10;01:02:30;1.098
10;01:03:00;1.186
10;01:03:30;1.292
10;01:04:00;1.412
10;01:04:30;1.530
10;01:05:00;1.615
10;01:05:30;1.671
10;01:06:00;1.710
10;01:06:30;1.771
10;01:07:00;1.866
10;01:07:30;1.969
10;01:08:00;2.056
10;01:08:30;2.140
10;01:09:00;2.233
10;01:09:30;2.353
10;01:10:00;2.488
10;01:10:30;2.622
10;01:11:00;2.740
10;01:11:30;2.834
10;01:12:00;2.924
10;01:12:30;2.999
10;01:13:00;3.045
10;01:13:30;3.042
10;01:14:00;3.034
10;01:14:30;3.047
10;01:15:00;3.096
10;01:15:30;3.184
10;01:16:00;3.307
10;01:16:30;3.435
10;01:17:00;3.515
10;01:17:30;3.520
10;01:18:00;3.474
10;01:18:30;3.404
10;01:19:00;3.289
10;01:19:30;3.127
10;01:20:00;2.919
10;01:20:30;2.689
10;01:21:00;2.446
10;01:21:30;2.197
10;01:22:00;1.969
10;01:22:30;1.752
10;01:23:00;1.546
10;01:23:30;1.346
10;01:24:00;1.161
10;01:24:30;0.984
10;01:25:00;0.814
10;01:25:30;0.659
10;01:26:00;0.536
10;01:26:30;0.427
10;01:27:00;0.333
10;01:27:30;0.268
10;01:28:00;0.264
10;01:28:30;0.346
10;01:29:00;0.488
10;01:29:30;0.679
10;01:30:00;0.897
10;01:30:30;1.140
10;01:31:00;1.405
10;01:31:30;1.686
10;01:32:00;1.962
10;01:32:30;2.196
10;01:33:00;2.385
10;01:33:30;2.545
10;01:34:00;2.716
10;01:34:30;2.909
10;01:35:00;3.111
10;01:35:30;3.272
10;01:36:00;3.352
10;01:36:30;3.325
10;01:37:00;3.223
10;01:37:30;3.050
10;01:38:00;2.848
10;01:38:30;2.628
10;01:39:00;2.428
10;01:39:30;2.259
10;01:40:00;2.122
10;01:40:30;2.011
10;01:41:00;1.917
10;01:41:30;1.825
10;01:42:00;1.769
10;01:42:30;1.775
10;01:43:00;1.824
10;01:43:30;1.869
10;01:44:00;1.872
10;01:44:30;1.848
10;01:45:00;1.797
10;01:45:30;1.712
10;01:46:00;1.623
10;01:46:30;1.534
10;01:47:00;1.468
10;01:47:30;1.441
10;01:48:00;1.485
10;01:48:30;1.572
10;01:49:00;1.650
10;01:49:30;1.664
10;01:50:00;1.640
10;01:50:30;1.625
10;01:51:00;1.616
10;01:51:30;1.594
10;01:52:00;1.521
10;01:52:30;1.372
10;01:53:00;1.163
10;01:53:30;0.953
10;01:54:00;0.809
10;01:54:30;0.731
10;01:55:00;0.674
10;01:55:30;0.644
10;01:56:00;0.659
10;01:56:30;0.722
10;01:57:00;0.816
10;01:57:30;0.926
10;01:58:00;1.042
10;01:58:30;1.162
10;01:59:00;1.295
10;01:59:30;1.455
10;02:00:00;1.649
10;02:00:30;1.848
10;02:01:00;1.988
10;02:01:30;2.068
10;02:02:00;2.113
10;02:02:30;2.195
10;02:03:00;2.321
10;02:03:30;2.468
10;02:04:00;2.616
10;02:04:30;2.746
10;02:05:00;2.855
10;02:05:30;2.955
10;02:06:00;3.039
10;02:06:30;3.067
10;02:07:00;3.025
10;02:07:30;2.974
10;02:08:00;2.961
10;02:08:30;2.922
10;02:09:00;2.784
10;02:09:30;2.568
10;02:10:00;2.358
10;02:10:30;2.201
10;02:11:00;2.095
10;02:11:30;2.073
10;02:12:00;2.125
10;02:12:30;2.238
10;02:13:00;2.355
10;02:13:30;2.442
10;02:14:00;2.500
10;02:14:30;2.536
10;02:15:00;2.569
10;02:15:30;2.610
10;02:16:00;2.642
10;02:16:30;2.653
10;02:17:00;2.689
10;02:17:30;2.794
10;02:18:00;2.938
10;02:18:30;3.062
10;02:19:00;3.234
10;02:19:30;3.508
10;02:20:00;3.840
10;02:20:30;4.152
10;02:21:00;4.391
10;02:21:30;4.578
10;02:22:00;4.688
10;02:22:30;4.779
10;02:23:00;4.862
10;02:23:30;4.926
10;02:24:00;4.964
10;02:24:30;5.003
10;02:25:00;5.066
10;02:25:30;5.135
10;02:26:00;5.201
10;02:26:30;5.310
10;02:27:00;5.488
10;02:27:30;5.727
10;02:28:00;5.944
10;02:28:30;6.114
10;02:29:00;6.189
10;02:29:30;6.185
10;02:30:00;6.141
10;02:30:30;6.107
10;02:31:00;6.063
10;02:31:30;5.990
10;02:32:00;5.908
10;02:32:30;5.861
10;02:33:00;5.854
10;02:33:30;5.884
10;02:34:00;5.960
10;02:34:30;6.062
10;02:35:00;6.179
10;02:35:30;6.290
10;02:36:00;6.361
10;02:36:30;6.354
10;02:37:00;6.270
10;02:37:30;6.135
10;02:38:00;5.969
10;02:38:30;5.772
10;02:39:00;5.561
10;02:39:30;5.424
10;02:40:00;5.377
10;02:40:30;5.382
10;02:41:00;5.366
10;02:41:30;5.345
10;02:42:00;5.335
10;02:42:30;5.324
10;02:43:00;5.288
10;02:43:30;5.220
10;02:44:00;5.117
10;02:44:30;4.997
10;02:45:00;4.897
10;02:45:30;4.850
10;02:46:00;4.840
10;02:46:30;4.883
10;02:47:00;5.019
10;02:47:30;5.256
10;02:48:00;5.541
10;02:48:30;5.823
10;02:49:00;6.146
10;02:49:30;6.521
10;02:50:00;6.925
10;02:50:30;7.262
10;02:51:00;7.553
10;02:51:30;7.820
10;02:52:00;8.108
10;02:52:30;8.414
10;02:53:00;8.765
10;02:53:30;9.196
10;02:54:00;9.644
10;02:54:30;10.044
10;02:55:00;10.361
10;02:55:30;10.673
10;02:56:00;10.897
10;02:56:30;11.049
10;02:57:00;11.048
10;02:57:30;10.960
10;02:58:00;10.802
10;02:58:30;10.686
10;02:59:00;10.665
10;02:59:30;10.703
10;03:00:00;10.775
10;03:00:30;10.820
10;03:01:00;10.813
10;03:01:30;10.729
10;03:02:00;10.674
10;03:02:30;10.659
10;03:03:00;10.673
10;03:03:30;10.580
10;03:04:00;10.426
10;03:04:30;10.241
10;03:05:00;10.094
10;03:05:30;9.977
10;03:06:00;9.906
10;03:06:30;9.962
10;03:07:00;10.101
10;03:07:30;10.309
10;03:08:00;10.530
10;03:08:30;10.755
10;03:09:00;10.883
10;03:09:30;10.789
10;03:10:00;10.514
10;03:10:30;10.146
10;03:11:00;9.881
10;03:11:30;9.781
10;03:12:00;9.811
10;03:12:30;9.839
10;03:13:00;9.821
10;03:13:30;9.783
10;03:14:00;9.883
10;03:14:30;10.011
10;03:15:00;10.138
10;03:15:30;10.152
10;03:16:00;10.195
10;03:16:30;10.223
10;03:17:00;10.190
10;03:17:30;10.038
10;03:18:00;9.909
10;03:18:30;9.856
10;03:19:00;9.849
10;03:19:30;9.835
10;03:20:00;9.914
10;03:20:30;10.108
10;03:21:00;10.372
10;03:21:30;10.575
10;03:22:00;10.788
10;03:22:30;11.070
10;03:23:00;11.437
10;03:23:30;11.843
10;03:24:00;12.240
10;03:24:30;12.505
10;03:25:00;12.632
10;03:25:30;12.680
10;03:26:00;12.844
10;03:26:30;12.999
10;03:27:00;13.114
10;03:27:30;13.217
10;03:28:00;13.438
10;03:28:30;13.667
10;03:29:00;13.806
10;03:29:30;13.876
10;03:30:00;13.975
10;03:30:30;14.042
10;03:31:00;13.960
10;03:31:30;13.751
10;03:32:00;13.403
10;03:32:30;12.890
10;03:33:00;12.183
10;03:33:30;11.407
10;03:34:00;10.594
10;03:34:30;9.915
10;03:35:00;9.915
10;03:35:30;9.915
10;03:36:00;9.915
10;03:36:30;9.915
10;03:37:00;9.915
10;03:37:30;9.915
10;03:38:00;9.915
10;03:38:30;9.915
10;03:39:00;9.915
10;03:39:30;9.915
10;00:00:00;0.131
10;00:00:30;0.131
10;00:01:00;0.131
10;00:01:30;0.131
10;00:02:00;0.131
10;00:02:30;0.131
10;00:03:00;0.131
10;00:03:30;0.131
10;00:04:00;0.131
10;00:04:30;0.131
10;00:05:00;0.131
10;00:05:30;0.059
10;00:06:00;-0.117
10;00:06:30;-0.361
10;00:07:00;-0.583
10;00:07:30;-0.739
10;00:08:00;-0.844
10;00:08:30;-0.966
10;00:09:00;-1.162
10;00:09:30;-1.387
10;00:10:00;-1.573
10;00:10:30;-1.676
10;00:11:00;-1.723
10;00:11:30;-1.752
10;00:12:00;-1.735
10;00:12:30;-1.656
10;00:13:00;-1.558
10;00:13:30;-1.550
10;00:14:00;-1.628
10;00:14:30;-1.728
10;00:15:00;-1.716
10;00:15:30;-1.561
10;00:16:00;-1.341
10;00:16:30;-1.138
10;00:17:00;-1.005
10;00:17:30;-1.003
10;00:18:00;-1.172
10;00:18:30;-1.482
10;00:19:00;-1.772
10;00:19:30;-1.854
10;00:20:00;-1.709
10;00:20:30;-1.422
10;00:21:00;-1.215
10;00:21:30;-1.153
10;00:22:00;-1.182
10;00:22:30;-1.226
10;00:23:00;-1.202
10;00:23:30;-1.112
10;00:24:00;-0.950
10;00:24:30;-0.834
10;00:25:00;-0.815
10;00:25:30;-0.885
10;00:26:00;-0.962
10;00:26:30;-0.951
10;00:27:00;-0.817
10;00:27:30;-0.564
10;00:28:00;-0.253
10;00:28:30;0.061
10;00:29:00;0.357
10;00:29:30;0.599
10;00:30:00;0.753
10;00:30:30;0.821
10;00:31:00;0.830
10;00:31:30;0.904
10;00:32:00;1.088
10;00:32:30;1.308
10;00:33:00;1.464
10;00:33:30;1.481
10;00:34:00;1.433
10;00:34:30;1.391
10;00:35:00;1.441
10;00:35:30;1.541
10;00:36:00;1.566
10;00:36:30;1.408
10;00:37:00;1.091
10;00:37:30;0.717
10;00:38:00;0.361
10;00:38:30;0.089
10;00:39:00;-0.075
10;00:39:30;-0.120
10;00:40:00;-0.084
10;00:40:30;0.010
10;00:41:00;0.143
10;00:41:30;0.331
10;00:42:00;0.529
10;00:42:30;0.652
10;00:43:00;0.674
10;00:43:30;0.623
10;00:44:00;0.590
10;00:44:30;0.537
10;00:45:00;0.429
10;00:45:30;0.275
10;00:46:00;0.156
10;00:46:30;0.121
10;00:47:00;0.195
10;00:47:30;0.333
10;00:48:00;0.515
10;00:48:30;0.736
10;00:49:00;0.945
10;00:49:30;1.089
10;00:50:00;1.138
10;00:50:30;1.167
10;00:51:00;1.181
10;00:51:30;1.147
10;00:52:00;0.956
10;00:52:30;0.658
10;00:53:00;0.398
10;00:53:30;0.312
10;00:54:00;0.381
10;00:54:30;0.489
10;00:55:00;0.620
10;00:55:30;0.827
10;00:56:00;1.087
10;00:56:30;1.339
10;00:57:00;1.593
10;00:57:30;1.844
10;00:58:00;2.103
10;00:58:30;2.391
10;00:59:00;2.714
10;00:59:30;3.065
10;01:00:00;3.395
10;01:00:30;3.670
10;01:01:00;3.886
10;01:01:30;4.009
10;01:02:00;4.032
10;01:02:30;3.958
10;01:03:00;3.818
10;01:03:30;3.653
10;01:04:00;3.415
10;01:04:30;3.096
10;01:05:00;2.672
10;01:05:30;2.162
10;01:06:00;1.561
10;01:06:30;0.925
10;01:07:00;0.368
10;01:07:30;-0.073
10;01:08:00;-0.416
10;01:08:30;-0.720
10;01:09:00;-1.140
10;01:09:30;-1.777
10;01:10:00;-2.591
10;01:10:30;-3.386
10;01:11:00;-3.956
10;01:11:30;-4.292
10;01:12:00;-4.474
10;01:12:30;-4.594
10;01:13:00;-4.687
10;01:13:30;-4.757
10;01:14:00;-4.836
10;01:14:30;-4.900
10;01:15:00;-4.900
10;01:15:30;-4.900
10;01:16:00;-4.900
10;01:16:30;-4.900
10;01:17:00;-4.900
10;01:17:30;-4.900
10;01:18:00;-4.900
10;01:18:30;-4.900
10;01:19:00;-4.900
10;01:19:30;-4.900
10;00:35:00;17.302
10;00:35:30;17.302
10;00:36:00;17.302
10;00:36:30;17.302
10;00:37:00;17.302
10;00:37:30;17.302
10;00:38:00;17.302
10;00:38:30;17.302
10;00:39:00;17.302
10;00:39:30;17.302
10;00:40:00;17.302
10;00:40:30;17.271
10;00:41:00;17.176
10;00:41:30;17.044
10;00:42:00;16.931
10;00:42:30;16.834
10;00:43:00;16.761
10;00:43:30;16.668
10;00:44:00;16.453
10;00:44:30;16.096
10;00:45:00;15.620
10;00:45:30;15.172
10;00:46:00;14.916
10;00:46:30;14.896
10;00:47:00;14.960
10;00:47:30;15.009
10;00:48:00;14.968
10;00:48:30;14.890
10;00:49:00;14.599
10;00:49:30;14.059
10;00:50:00;13.283
10;00:50:30;12.531
10;00:51:00;11.966
10;00:51:30;11.621
10;00:52:00;11.472
10;00:52:30;11.468
10;00:53:00;11.553
10;00:53:30;11.628
10;00:54:00;11.759
10;00:54:30;11.905
10;00:55:00;12.106
10;00:55:30;12.268
10;00:56:00;12.394
10;00:56:30;12.439
10;00:57:00;12.429
10;00:57:30;12.422
10;00:58:00;12.399
10;00:58:30;12.312
10;00:59:00;12.154
10;00:59:30;12.062
10;01:00:00;12.160
10;01:00:30;12.506
10;01:01:00;13.019
10;01:01:30;13.566
10;01:02:00;14.001
10;01:02:30;14.252
10;01:03:00;14.340
10;01:03:30;14.279
10;01:04:00;14.063
10;01:04:30;13.612
10;01:05:00;13.019
10;01:05:30;12.451
10;01:06:00;12.033
10;01:06:30;11.718
10;01:07:00;11.429
10;01:07:30;11.155
10;01:08:00;10.954
10;01:08:30;10.776
10;01:09:00;10.645
10;01:09:30;10.544
10;01:10:00;10.480
10;01:10:30;10.336
10;01:11:00;10.085
10;01:11:30;9.720
10;01:12:00;9.349
10;01:12:30;9.009
10;01:13:00;8.690
10;01:13:30;8.405
